epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
98,11034.2,1.43474,2.12718,1.15937,1.28129,0,0.49431,0.42114,0.43738,0.20358,0.4028,0.4674,0.40389,0.16591,2.01418,2.58453,1.52626,1.3813,0,0.00571198,0.00571198,0.00571198
99,11137.9,1.43522,2.10379,1.15473,1.27857,0,0.50005,0.43027,0.44088,0.20331,0.42192,0.44592,0.40178,0.16572,2.02828,2.57967,1.53532,1.38327,0,0.00564135,0.00564135,0.00564135
100,11241.9,1.43378,2.13294,1.14654,1.27264,0,0.5102,0.45017,0.43614,0.20201,0.44194,0.43665,0.40104,0.1663,2.0257,2.57489,1.53732,1.38272,0,0.00557068,0.00557068,0.00557068
101,11345,1.41706,2.09885,1.13663,1.27525,0,0.49912,0.43177,0.43067,0.20168,0.45884,0.43958,0.39855,0.16451,2.03299,2.58623,1.53511,1.38879,0,0.0055,0.0055,0.0055
102,11449,1.43202,2.10061,1.143,1.27718,0,0.51607,0.46611,0.44391,0.20465,0.46686,0.46168,0.40426,0.16988,2.01686,2.57644,1.52144,1.38213,0,0.00542932,0.00542932,0.00542932
103,11552.1,1.42334,2.09631,1.13172,1.27082,0,0.50846,0.46389,0.445,0.20582,0.44693,0.46537,0.40642,0.16729,2.01638,2.57561,1.51577,1.38503,0,0.00535865,0.00535865,0.00535865
104,11656.1,1.4139,2.09344,1.1287,1.27008,0,0.48852,0.46854,0.4429,0.20264,0.41058,0.46227,0.40757,0.16964,2.0235,2.57622,1.52582,1.38498,0,0.00528802,0.00528802,0.00528802
105,11759.6,1.41402,2.06271,1.11753,1.27314,0,0.49445,0.46482,0.43892,0.20164,0.39563,0.45949,0.40145,0.17061,2.02776,2.58043,1.52749,1.38265,0,0.00521744,0.00521744,0.00521744
106,11863.2,1.40124,2.07478,1.10951,1.26005,0,0.47401,0.45827,0.43781,0.20014,0.39777,0.45919,0.39773,0.16705,2.0301,2.58561,1.53232,1.38453,0,0.00514693,0.00514693,0.00514693
107,11967.3,1.407,2.08086,1.11323,1.26633,0,0.51179,0.44753,0.44227,0.20112,0.43841,0.47446,0.41493,0.17099,2.03376,2.58282,1.52692,1.38435,0,0.00507651,0.00507651,0.00507651
108,12070.5,1.39793,2.07414,1.10362,1.26349,0,0.49841,0.44756,0.43569,0.19997,0.46771,0.47508,0.41497,0.16968,2.03486,2.58724,1.52133,1.38758,0,0.0050062,0.0050062,0.0050062
109,12174.4,1.40066,2.0681,1.09707,1.26578,0,0.48071,0.46443,0.43115,0.19924,0.48209,0.48407,0.42025,0.17158,2.03081,2.58706,1.51653,1.38631,0,0.004936,0.004936,0.004936
110,12277.5,1.3779,2.0561,1.0731,1.25178,0,0.45955,0.48503,0.44522,0.20137,0.45742,0.47753,0.41953,0.17154,2.03842,2.5945,1.5187,1.39193,0,0.00486594,0.00486594,0.00486594
111,12386.1,1.4028,2.0554,1.09276,1.26281,0,0.47208,0.46731,0.43746,0.20172,0.46808,0.467,0.41441,0.16783,2.03428,2.59675,1.51891,1.3938,0,0.00479604,0.00479604,0.00479604
112,12490.2,1.37733,2.0445,1.07439,1.2536,0,0.47944,0.47275,0.4442,0.20269,0.46892,0.47145,0.41109,0.16992,2.03247,2.58947,1.52317,1.38957,0,0.00472632,0.00472632,0.00472632
113,12593.3,1.3849,2.04861,1.08629,1.25129,0,0.48532,0.47177,0.44911,0.20354,0.47286,0.4878,0.41763,0.17081,2.0292,2.58732,1.52244,1.38836,0,0.00465678,0.00465678,0.00465678
114,12697.4,1.37803,2.03983,1.06955,1.24909,0,0.49524,0.46131,0.44225,0.20377,0.45846,0.48732,0.41238,0.17063,2.0318,2.59872,1.52001,1.38968,0,0.00458746,0.00458746,0.00458746
