epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
69,11714,1.46572,2.11116,1.22985,1.19555,0,0.50229,0.45734,0.4552,0.21106,0.46819,0.42051,0.37772,0.14239,1.97588,2.19804,1.45714,1.30235,0,0.000743468,0.000743468,0.000743468
70,11891.8,1.46376,2.1279,1.2301,1.19808,0,0.43047,0.49021,0.45491,0.2064,0.43393,0.3965,0.3759,0.14133,1.99049,2.22933,1.46236,1.32093,0,0.000736625,0.000736625,0.000736625
71,12069.5,1.46843,2.12006,1.21673,1.19024,0,0.52833,0.43074,0.45217,0.20851,0.43705,0.38898,0.36959,0.14184,1.99336,2.24394,1.48627,1.31015,0,0.000729725,0.000729725,0.000729725
72,12246.7,1.47424,2.10832,1.21669,1.19948,0,0.44784,0.50506,0.45441,0.21083,0.44641,0.39275,0.36649,0.1447,1.97753,2.20544,1.46964,1.30819,0,0.00072277,0.00072277,0.00072277
73,12424.9,1.46147,2.09897,1.21918,1.1974,0,0.46264,0.47093,0.45172,0.20455,0.44233,0.38847,0.36351,0.143,1.9763,2.22234,1.47017,1.30342,0,0.000715761,0.000715761,0.000715761
74,12602.5,1.46325,2.11196,1.22387,1.19272,0,0.4488,0.53205,0.44576,0.20829,0.43626,0.41829,0.37537,0.14384,1.9711,2.20655,1.4644,1.31161,0,0.0007087,0.0007087,0.0007087
75,12780.7,1.45716,2.08483,1.20243,1.18689,0,0.48131,0.49186,0.44444,0.20601,0.43139,0.43302,0.37654,0.14313,1.97897,2.22239,1.47138,1.31587,0,0.000701588,0.000701588,0.000701588
76,12957.2,1.45434,2.10842,1.21512,1.18902,0,0.45261,0.52077,0.45598,0.2085,0.37276,0.446,0.36818,0.14102,1.97529,2.2404,1.46704,1.3022,0,0.000694428,0.000694428,0.000694428
77,13134.5,1.46259,2.10158,1.20774,1.19035,0,0.45715,0.51694,0.45977,0.21021,0.39695,0.42193,0.37045,0.14411,1.97914,2.22108,1.47459,1.30707,0,0.000687222,0.000687222,0.000687222
78,13312.5,1.444,2.07838,1.18986,1.18096,0,0.47145,0.47674,0.44053,0.20604,0.44484,0.42319,0.37586,0.14362,1.98427,2.23215,1.46875,1.30611,0,0.00067997,0.00067997,0.00067997
79,13489.7,1.44554,2.07813,1.18713,1.18491,0,0.47946,0.47945,0.45546,0.20745,0.43306,0.45664,0.38131,0.14392,1.97293,2.23529,1.45351,1.30308,0,0.000672675,0.000672675,0.000672675
