epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
96,895.521,1.1011,1.22614,0.76162,0.87491,0,0.89479,0.85982,0.89964,0.68766,0.85605,0.76676,0.8177,0.46881,0.84936,1.09544,0.62457,0.87359,0,0.000836403,0.000836403,0.000836403
97,904.823,1.10837,1.20819,0.75604,0.87079,0,0.90682,0.8661,0.9002,0.69021,0.82825,0.79299,0.81247,0.46354,0.83786,1.1247,0.62292,0.87041,0,0.000826327,0.000826327,0.000826327
98,913.983,1.0698,1.21622,0.7383,0.87527,0,0.90162,0.85982,0.90295,0.68456,0.82287,0.77649,0.80538,0.45591,0.85257,1.10035,0.60812,0.87498,0,0.000816242,0.000816242,0.000816242
99,923.287,1.07184,1.19372,0.73904,0.87541,0,0.88854,0.8378,0.88664,0.68348,0.81664,0.76098,0.7953,0.44751,0.85571,1.115,0.62696,0.87468,0,0.000806149,0.000806149,0.000806149
100,932.647,1.09457,1.24943,0.75507,0.88015,0,0.887,0.86341,0.89436,0.678,0.82756,0.7818,0.80569,0.43965,0.8642,1.13224,0.61928,0.87557,0,0.000796051,0.000796051,0.000796051
101,942.015,1.12149,1.15895,0.75665,0.91087,0,0.8863,0.85969,0.89253,0.67864,0.83746,0.79404,0.8163,0.45771,0.85806,1.08984,0.63134,0.87532,0,0.00078595,0.00078595,0.00078595
102,951.246,1.08097,1.16925,0.75324,0.88371,0,0.88576,0.85561,0.89455,0.68058,0.81479,0.78345,0.81091,0.47139,0.87389,1.07297,0.62504,0.8793,0,0.000775849,0.000775849,0.000775849
103,960.371,1.0595,1.17197,0.73635,0.87293,0,0.89441,0.87545,0.89777,0.69378,0.82952,0.79134,0.81409,0.46751,0.86273,1.10672,0.60449,0.87916,0,0.000765751,0.000765751,0.000765751
104,969.613,1.07072,1.16515,0.74885,0.87307,0,0.88908,0.87355,0.89848,0.68867,0.82151,0.80209,0.82223,0.46686,0.87808,1.11987,0.60458,0.87649,0,0.000755658,0.000755658,0.000755658
105,978.728,1.07693,1.12576,0.76213,0.88283,0,0.90131,0.85631,0.90165,0.69325,0.84983,0.75489,0.80089,0.44604,0.86311,1.15364,0.61345,0.87221,0,0.000745573,0.000745573,0.000745573
106,988.068,1.08226,1.18654,0.73812,0.87448,0,0.90965,0.84268,0.90271,0.69066,0.84182,0.76235,0.80045,0.45235,0.85364,1.08722,0.6169,0.87203,0,0.000735497,0.000735497,0.000735497
