epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
90,17963.5,1.36375,2.0195,1.06093,1.23308,0,0.45042,0.43096,0.3999,0.1851,0.39707,0.44865,0.36651,0.14606,2.10524,2.68478,1.61566,1.46064,0,0.00627368,0.00627368,0.00627368
91,18149.1,1.35404,2.02956,1.07054,1.23798,0,0.47022,0.43177,0.39637,0.18689,0.43932,0.41057,0.36671,0.14414,2.10424,2.70645,1.60944,1.45835,0,0.00620396,0.00620396,0.00620396
92,18333.6,1.35809,2.01129,1.06229,1.22999,0,0.46219,0.43263,0.39941,0.18626,0.40022,0.43434,0.35436,0.14325,2.09199,2.72739,1.60859,1.46032,0,0.00613406,0.00613406,0.00613406
93,18519.5,1.34515,1.99725,1.04297,1.22643,0,0.48111,0.42379,0.39616,0.18211,0.44896,0.41264,0.36394,0.14257,2.108,2.72482,1.6176,1.45992,0,0.006064,0.006064,0.006064
94,18705.4,1.3409,2.00057,1.03557,1.21916,0,0.51282,0.39405,0.39504,0.17591,0.49493,0.38711,0.36571,0.1431,2.11562,2.72404,1.61846,1.46986,0,0.0059938,0.0059938,0.0059938
95,18903,1.33581,2.00341,1.02428,1.21802,0,0.4794,0.40787,0.3978,0.17711,0.44336,0.39555,0.37267,0.14239,2.11536,2.73335,1.61356,1.47072,0,0.00592349,0.00592349,0.00592349
96,19088.3,1.33632,1.99083,1.01657,1.21273,0,0.50629,0.41544,0.40203,0.1798,0.44195,0.39492,0.36109,0.14492,2.11748,2.73234,1.60222,1.47723,0,0.00585307,0.00585307,0.00585307
97,19273.5,1.31756,1.9584,1.00229,1.21217,0,0.45567,0.41498,0.38856,0.18087,0.43572,0.40019,0.36052,0.14717,2.10792,2.73612,1.61974,1.46894,0,0.00578256,0.00578256,0.00578256
98,19459.9,1.31586,1.97424,0.99643,1.20102,0,0.48278,0.40676,0.39532,0.17889,0.4098,0.40178,0.35331,0.14225,2.1112,2.73949,1.62395,1.46487,0,0.00571198,0.00571198,0.00571198
99,19646.1,1.31059,1.94554,0.98079,1.20282,0,0.4789,0.43797,0.397,0.18267,0.42502,0.44706,0.37807,0.14742,2.10515,2.74311,1.61616,1.46499,0,0.00564135,0.00564135,0.00564135
100,19833.1,1.31126,1.96306,0.9954,1.19835,0,0.42067,0.4792,0.39862,0.18377,0.45936,0.40499,0.37205,0.14705,2.11458,2.73391,1.61637,1.47272,0,0.00557068,0.00557068,0.00557068
101,20020,1.30338,1.94858,0.97204,1.19431,0,0.48879,0.40626,0.4016,0.18438,0.47739,0.4057,0.37307,0.15026,2.11454,2.753,1.62945,1.48044,0,0.0055,0.0055,0.0055
102,20206.5,1.29722,1.94597,0.98045,1.19463,0,0.46611,0.43251,0.40606,0.18413,0.49779,0.3984,0.37075,0.15013,2.12143,2.76309,1.63976,1.48562,0,0.00542932,0.00542932,0.00542932
103,20393.3,1.30139,1.94342,0.97565,1.19449,0,0.48175,0.43451,0.40255,0.18167,0.50366,0.3927,0.37275,0.14896,2.12247,2.76165,1.63846,1.48645,0,0.00535865,0.00535865,0.00535865
104,20579.8,1.29368,1.92364,0.96251,1.19114,0,0.47299,0.42715,0.39875,0.18248,0.48089,0.40648,0.36621,0.15059,2.11515,2.77294,1.62638,1.48887,0,0.00528802,0.00528802,0.00528802
105,20780.9,1.28882,1.92175,0.96249,1.18083,0,0.4232,0.44108,0.39349,0.18164,0.45961,0.39425,0.36053,0.14792,2.11867,2.78154,1.63116,1.49028,0,0.00521744,0.00521744,0.00521744
106,20983.2,1.28131,1.91151,0.93826,1.18257,0,0.46837,0.40166,0.39565,0.17904,0.43168,0.41559,0.35228,0.14545,2.1135,2.78429,1.63418,1.4833,0,0.00514693,0.00514693,0.00514693
107,21185.9,1.27542,1.91998,0.94415,1.17831,0,0.49192,0.39276,0.40068,0.18146,0.48395,0.40438,0.36677,0.14707,2.11844,2.79723,1.63005,1.49132,0,0.00507651,0.00507651,0.00507651
108,21388.1,1.27968,1.91053,0.94095,1.17805,0,0.49543,0.39781,0.39036,0.17863,0.45368,0.39618,0.3616,0.14697,2.12223,2.80182,1.63862,1.48643,0,0.0050062,0.0050062,0.0050062
109,21590.5,1.26706,1.88952,0.92979,1.17683,0,0.48623,0.3889,0.38727,0.17822,0.43226,0.4092,0.35371,0.14463,2.12298,2.79212,1.63875,1.48632,0,0.004936,0.004936,0.004936
110,21793.5,1.25778,1.89486,0.91772,1.16881,0,0.50382,0.3917,0.39298,0.17642,0.42314,0.40588,0.35601,0.14256,2.13296,2.78151,1.64602,1.49322,0,0.00486594,0.00486594,0.00486594
111,21995.8,1.26591,1.89332,0.90977,1.16748,0,0.4665,0.42356,0.39447,0.1786,0.41133,0.43867,0.3538,0.14298,2.13691,2.80683,1.64601,1.49894,0,0.00479604,0.00479604,0.00479604
112,22198,1.25483,1.89825,0.91323,1.16812,0,0.45803,0.41656,0.39265,0.17705,0.41092,0.42772,0.3509,0.14385,2.14424,2.80514,1.6418,1.50876,0,0.00472632,0.00472632,0.00472632
113,22401,1.24511,1.88298,0.9097,1.16477,0,0.49879,0.40698,0.39779,0.17913,0.46709,0.40441,0.35339,0.144,2.14226,2.81123,1.64207,1.51382,0,0.00465678,0.00465678,0.00465678
114,22590.4,1.24689,1.8736,0.89782,1.16412,0,0.50983,0.39892,0.3928,0.17682,0.47322,0.39939,0.36063,0.14124,2.14856,2.82353,1.64642,1.51508,0,0.00458746,0.00458746,0.00458746
115,22775.7,1.24403,1.87093,0.89455,1.15939,0,0.49558,0.40645,0.39188,0.17549,0.44991,0.40666,0.35946,0.14078,2.15034,2.82216,1.65357,1.51452,0,0.00451836,0.00451836,0.00451836
116,22961.3,1.23607,1.86252,0.88377,1.14916,0,0.5024,0.39222,0.39348,0.17676,0.42956,0.42074,0.35131,0.14157,2.14563,2.81955,1.65522,1.5108,0,0.0044495,0.0044495,0.0044495
117,23147.2,1.22714,1.84612,0.8801,1.15166,0,0.5127,0.38286,0.39044,0.17573,0.42501,0.42317,0.34744,0.13789,2.15065,2.81714,1.64849,1.51875,0,0.0043809,0.0043809,0.0043809
118,23332.8,1.22036,1.84067,0.86552,1.14378,0,0.52646,0.37765,0.39145,0.17531,0.44635,0.40654,0.35101,0.13711,2.14772,2.83776,1.65476,1.52058,0,0.00431257,0.00431257,0.00431257
119,23518.2,1.20962,1.83936,0.85881,1.14715,0,0.52806,0.38105,0.39519,0.17506,0.46096,0.40931,0.36228,0.13903,2.14783,2.82901,1.65981,1.52566,0,0.00424454,0.00424454,0.00424454
120,23703.6,1.20762,1.82868,0.85516,1.14036,0,0.53818,0.3588,0.3874,0.17468,0.45385,0.38383,0.36024,0.14147,2.15601,2.833,1.66594,1.52589,0,0.00417682,0.00417682,0.00417682
