epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,28014.5,1.52082,2.23171,1.36821,1.36755,0,0.47121,0.44918,0.41602,0.18369,0.44388,0.44414,0.38981,0.14697,2.0852,2.5479,1.6685,1.47282,0,0.00410942,0.00410942,0.00410942
122,28247.3,1.50864,2.22989,1.34895,1.36551,0,0.48391,0.45108,0.41678,0.18332,0.42042,0.43536,0.38404,0.14611,2.08519,2.55219,1.66401,1.47175,0,0.00404237,0.00404237,0.00404237
123,28478.2,1.50307,2.2209,1.35588,1.36999,0,0.47948,0.43599,0.41279,0.18236,0.42399,0.45144,0.38726,0.14901,2.08574,2.55072,1.66386,1.47177,0,0.00397568,0.00397568,0.00397568
124,28711.5,1.49375,2.20715,1.34389,1.36403,0,0.46577,0.45274,0.41073,0.17897,0.44751,0.44832,0.38985,0.1522,2.08166,2.55238,1.66194,1.47239,0,0.00390936,0.00390936,0.00390936
125,28942.3,1.49921,2.19565,1.33499,1.36137,0,0.46616,0.46016,0.41524,0.18012,0.4305,0.46131,0.3855,0.14824,2.08349,2.55629,1.66075,1.47288,0,0.00384344,0.00384344,0.00384344
126,29174.5,1.48046,2.20635,1.3258,1.35916,0,0.48515,0.43491,0.41559,0.17861,0.43389,0.45777,0.38518,0.14722,2.08417,2.55875,1.65566,1.47241,0,0.00377792,0.00377792,0.00377792
127,29405.3,1.48336,2.19525,1.32349,1.35729,0,0.4925,0.43517,0.41587,0.17952,0.45487,0.47608,0.39669,0.14845,2.08415,2.55607,1.6581,1.47231,0,0.00371283,0.00371283,0.00371283
128,29661.9,1.48785,2.18722,1.32598,1.35035,0,0.46121,0.44388,0.41687,0.18038,0.46232,0.45625,0.40634,0.15144,2.08191,2.56038,1.65823,1.47084,0,0.00364819,0.00364819,0.00364819
129,29893.8,1.4825,2.185,1.31375,1.3512,0,0.4759,0.45057,0.41818,0.18094,0.44918,0.46358,0.40099,0.15164,2.08338,2.55846,1.65223,1.47042,0,0.00358399,0.00358399,0.00358399
130,30125.2,1.48307,2.19455,1.30778,1.35284,0,0.47902,0.45251,0.4156,0.1802,0.45257,0.46101,0.39843,0.15176,2.08213,2.55978,1.65614,1.47114,0,0.00352027,0.00352027,0.00352027
131,30357.1,1.46477,2.1794,1.30492,1.35558,0,0.46337,0.44841,0.41181,0.17901,0.44441,0.46909,0.39988,0.1541,2.08463,2.55888,1.65738,1.47223,0,0.00345704,0.00345704,0.00345704
132,30588.2,1.46343,2.16709,1.30352,1.3533,0,0.46818,0.44695,0.41215,0.17954,0.46751,0.4641,0.40414,0.15366,2.08391,2.56537,1.65804,1.47425,0,0.00339432,0.00339432,0.00339432
133,30820,1.47103,2.17551,1.30039,1.35038,0,0.46798,0.43995,0.41041,0.18022,0.45436,0.46089,0.40225,0.15242,2.08364,2.56624,1.65566,1.4745,0,0.00333211,0.00333211,0.00333211
134,31051.3,1.46455,2.15894,1.29386,1.34406,0,0.44928,0.44765,0.40871,0.18006,0.45675,0.447,0.40505,0.15213,2.08539,2.56553,1.65597,1.47574,0,0.00327044,0.00327044,0.00327044
135,31283.8,1.45446,2.15643,1.28641,1.33815,0,0.44649,0.44392,0.41097,0.18243,0.44951,0.4531,0.40898,0.15448,2.08814,2.56467,1.65914,1.47756,0,0.00320931,0.00320931,0.00320931
136,31515.4,1.45439,2.15549,1.28347,1.33787,0,0.44453,0.46412,0.40755,0.179,0.43768,0.45524,0.39999,0.15103,2.08898,2.56584,1.66043,1.47755,0,0.00314876,0.00314876,0.00314876
137,31747.6,1.46032,2.16501,1.27134,1.33837,0,0.43987,0.45302,0.40872,0.17944,0.43577,0.44239,0.39831,0.15305,2.09438,2.56463,1.65977,1.47982,0,0.00308878,0.00308878,0.00308878
138,31978.8,1.46021,2.16443,1.27141,1.34294,0,0.47229,0.43957,0.40884,0.17957,0.46844,0.43431,0.39713,0.15157,2.09853,2.56509,1.66182,1.4817,0,0.0030294,0.0030294,0.0030294
139,32210.9,1.46202,2.14931,1.27043,1.33709,0,0.45884,0.43873,0.40358,0.17698,0.42106,0.45558,0.39076,0.14658,2.09885,2.56713,1.66289,1.48374,0,0.00297062,0.00297062,0.00297062
140,32442.2,1.43871,2.13,1.25394,1.3283,0,0.43794,0.44729,0.40374,0.17704,0.41434,0.45972,0.3887,0.14538,2.09831,2.5666,1.66353,1.48586,0,0.00291248,0.00291248,0.00291248
141,32674.7,1.44667,2.13627,1.26033,1.33212,0,0.4397,0.44624,0.4021,0.17692,0.44287,0.44169,0.38984,0.14759,2.09761,2.57013,1.66172,1.48686,0,0.00285497,0.00285497,0.00285497
142,32905.5,1.44244,2.13613,1.26058,1.33401,0,0.44698,0.44652,0.40718,0.17853,0.41325,0.46515,0.39033,0.14479,2.09663,2.57356,1.66297,1.48823,0,0.00279811,0.00279811,0.00279811
143,33137.7,1.42846,2.11542,1.25219,1.32776,0,0.4406,0.46396,0.40547,0.17694,0.41766,0.45561,0.38793,0.14565,2.09655,2.57629,1.66261,1.4899,0,0.00274192,0.00274192,0.00274192
144,33369.1,1.42642,2.13081,1.25396,1.33291,0,0.43266,0.46456,0.40704,0.17846,0.43139,0.48701,0.38911,0.14638,2.09384,2.57568,1.66273,1.48937,0,0.00268641,0.00268641,0.00268641
145,33601.5,1.4267,2.1333,1.23899,1.32352,0,0.42883,0.48334,0.41046,0.17902,0.41593,0.47501,0.38707,0.14678,2.09223,2.57653,1.66436,1.48999,0,0.00263159,0.00263159,0.00263159
146,33832.9,1.42743,2.12378,1.24259,1.32292,0,0.4226,0.47909,0.40834,0.17936,0.41955,0.4765,0.38566,0.14694,2.09364,2.57705,1.66557,1.49048,0,0.00257748,0.00257748,0.00257748
147,34065,1.42024,2.12678,1.22088,1.31854,0,0.42718,0.47604,0.40889,0.17945,0.41746,0.48387,0.38766,0.14813,2.0948,2.57637,1.66604,1.49172,0,0.0025241,0.0025241,0.0025241
148,34296.5,1.41428,2.10773,1.21416,1.3176,0,0.41643,0.48091,0.40764,0.17958,0.42158,0.46789,0.38639,0.14773,2.0964,2.57922,1.66622,1.49267,0,0.00247144,0.00247144,0.00247144
149,34528.9,1.42416,2.10706,1.22755,1.32338,0,0.41303,0.4843,0.41012,0.17985,0.41712,0.47573,0.38848,0.14848,2.09693,2.5803,1.66352,1.49343,0,0.00241954,0.00241954,0.00241954
150,34759.9,1.41477,2.10461,1.21286,1.31577,0,0.41222,0.48026,0.40981,0.18025,0.40683,0.47465,0.38673,0.14864,2.09579,2.58304,1.66229,1.49432,0,0.00236839,0.00236839,0.00236839
151,34991.9,1.41119,2.09666,1.21194,1.31925,0,0.40319,0.4849,0.41067,0.18033,0.41106,0.46263,0.38498,0.14755,2.09604,2.58346,1.66119,1.4947,0,0.00231802,0.00231802,0.00231802
152,35223.3,1.40343,2.08326,1.19639,1.31332,0,0.40102,0.46853,0.40843,0.17978,0.40483,0.47324,0.38298,0.14677,2.09905,2.58428,1.66014,1.49609,0,0.00226843,0.00226843,0.00226843
153,35455.2,1.40518,2.0861,1.20598,1.31188,0,0.40919,0.46437,0.40768,0.17956,0.41334,0.4719,0.38348,0.14699,2.1,2.58604,1.6619,1.49751,0,0.00221964,0.00221964,0.00221964
154,35687.1,1.40542,2.08222,1.20799,1.31459,0,0.40528,0.46626,0.40674,0.18008,0.40561,0.47103,0.38381,0.14677,2.09936,2.58585,1.66297,1.49859,0,0.00217166,0.00217166,0.00217166
155,35919.3,1.39923,2.09081,1.199,1.30723,0,0.40465,0.42793,0.40411,0.17978,0.4083,0.46553,0.38337,0.14684,2.09974,2.58652,1.65922,1.49865,0,0.0021245,0.0021245,0.0021245
156,36150.4,1.39868,2.08025,1.18348,1.30727,0,0.40731,0.45436,0.40488,0.18049,0.40912,0.45141,0.38325,0.14679,2.09912,2.5882,1.65981,1.49969,0,0.00207817,0.00207817,0.00207817
157,36383,1.39885,2.08832,1.19092,1.30956,0,0.40742,0.45787,0.40644,0.18119,0.41228,0.46268,0.38405,0.1471,2.09871,2.58951,1.66157,1.50028,0,0.00203269,0.00203269,0.00203269
158,36614.5,1.3868,2.07334,1.1865,1.30092,0,0.40887,0.44941,0.40481,0.18113,0.40879,0.46214,0.38427,0.14712,2.09944,2.59029,1.66202,1.50063,0,0.00198806,0.00198806,0.00198806
159,36869.1,1.39679,2.06979,1.19065,1.30898,0,0.40188,0.4684,0.40482,0.17965,0.40339,0.48099,0.38272,0.14669,2.10075,2.59039,1.66232,1.5005,0,0.0019443,0.0019443,0.0019443
160,37101.4,1.39386,2.07492,1.18289,1.29891,0,0.40393,0.46825,0.40582,0.18096,0.40936,0.48139,0.38467,0.1461,2.10058,2.59113,1.66341,1.49971,0,0.00190142,0.00190142,0.00190142
161,37332.7,1.38707,2.07643,1.1707,1.29781,0,0.40867,0.46576,0.40586,0.18033,0.41098,0.48139,0.38463,0.14577,2.10111,2.59285,1.66401,1.50094,0,0.00185942,0.00185942,0.00185942
162,37565,1.3778,2.07181,1.16959,1.29839,0,0.40407,0.47586,0.40664,0.18061,0.40838,0.48112,0.38541,0.14556,2.10107,2.59395,1.66371,1.50204,0,0.00181833,0.00181833,0.00181833
163,37796.7,1.37843,2.05946,1.16122,1.29742,0,0.41519,0.46128,0.40758,0.18105,0.41094,0.48522,0.38397,0.14519,2.10181,2.59634,1.66434,1.50203,0,0.00177814,0.00177814,0.00177814
164,38028.5,1.37336,2.04632,1.15789,1.29369,0,0.41168,0.44534,0.40887,0.18303,0.41122,0.46965,0.38552,0.14565,2.10155,2.59616,1.66474,1.50249,0,0.00173887,0.00173887,0.00173887
165,38260.1,1.38259,2.06591,1.15812,1.29303,0,0.41144,0.44503,0.40925,0.1834,0.41227,0.46085,0.38566,0.14561,2.10113,2.59607,1.66398,1.50257,0,0.00170052,0.00170052,0.00170052
166,38492.4,1.3712,2.03199,1.15342,1.29129,0,0.41184,0.44538,0.4103,0.18304,0.40985,0.47948,0.38142,0.1459,2.10009,2.599,1.66336,1.50248,0,0.00166312,0.00166312,0.00166312
167,38724,1.37714,2.04481,1.15559,1.28804,0,0.41141,0.44895,0.40683,0.18231,0.41277,0.47944,0.38249,0.14596,2.1009,2.59833,1.66431,1.50315,0,0.00162666,0.00162666,0.00162666
168,38956.7,1.36663,2.04509,1.14362,1.29066,0,0.40961,0.4471,0.40599,0.18236,0.41247,0.47425,0.3822,0.14513,2.10032,2.60044,1.6634,1.50325,0,0.00159116,0.00159116,0.00159116
169,39188.4,1.35919,2.04955,1.14326,1.28892,0,0.41015,0.45739,0.40571,0.18279,0.41301,0.47276,0.38174,0.14463,2.09944,2.60017,1.66358,1.50372,0,0.00155662,0.00155662,0.00155662
170,39420.8,1.37609,2.05467,1.14958,1.28447,0,0.40639,0.46505,0.40535,0.18284,0.4171,0.45812,0.37985,0.1439,2.09907,2.60151,1.6643,1.50334,0,0.00152305,0.00152305,0.00152305
171,39652.3,1.36644,2.03417,1.13769,1.28675,0,0.4022,0.47376,0.40537,0.18257,0.41818,0.44892,0.3809,0.14405,2.09817,2.60286,1.66238,1.50324,0,0.00149047,0.00149047,0.00149047
172,39884.5,1.36283,2.02659,1.13094,1.28839,0,0.39367,0.47874,0.40679,0.18288,0.417,0.44771,0.38023,0.14463,2.09896,2.60417,1.66242,1.50409,0,0.00145888,0.00145888,0.00145888
173,40116.4,1.3681,2.04846,1.13737,1.28516,0,0.39191,0.47857,0.40609,0.18279,0.4171,0.44981,0.37833,0.14462,2.09801,2.60607,1.66185,1.50393,0,0.00142828,0.00142828,0.00142828
174,40348.6,1.33967,2.03447,1.12114,1.28452,0,0.39222,0.4796,0.4064,0.18262,0.43361,0.44417,0.38415,0.14532,2.09863,2.60704,1.66316,1.50507,0,0.00139869,0.00139869,0.00139869
175,40580.4,1.34491,2.01388,1.11782,1.27883,0,0.39338,0.47172,0.40661,0.18294,0.41232,0.45824,0.38266,0.1455,2.09796,2.60676,1.6636,1.50564,0,0.0013701,0.0013701,0.0013701
176,40812.7,1.34403,2.01199,1.11966,1.28044,0,0.38945,0.47387,0.40614,0.18274,0.42989,0.44272,0.38466,0.14605,2.09881,2.60829,1.66334,1.50554,0,0.00134254,0.00134254,0.00134254
177,41044.2,1.35713,2.02359,1.12463,1.27675,0,0.39775,0.47114,0.40745,0.18332,0.4292,0.44309,0.38444,0.14589,2.09821,2.60865,1.66368,1.50598,0,0.00131601,0.00131601,0.00131601
178,41276.1,1.34768,2.00982,1.1086,1.27736,0,0.40145,0.46465,0.40578,0.18318,0.43571,0.43482,0.38416,0.14546,2.09865,2.61012,1.66361,1.50611,0,0.0012905,0.0012905,0.0012905
179,41507.6,1.34741,2.00985,1.11274,1.27293,0,0.40294,0.46411,0.4059,0.18236,0.42836,0.44249,0.38617,0.1454,2.09868,2.61061,1.66425,1.50646,0,0.00126604,0.00126604,0.00126604
180,41739.7,1.34203,2.01812,1.11225,1.28229,0,0.40398,0.46661,0.40536,0.18262,0.42813,0.44272,0.38694,0.14519,2.0999,2.61127,1.66538,1.50741,0,0.00124262,0.00124262,0.00124262
181,41971.3,1.3377,1.99893,1.10617,1.27561,0,0.39896,0.45867,0.40603,0.18374,0.42812,0.44203,0.38574,0.14549,2.09946,2.61167,1.66453,1.5072,0,0.00122025,0.00122025,0.00122025
182,42203.5,1.33291,2.00806,1.09421,1.26981,0,0.40084,0.45985,0.40659,0.18422,0.4326,0.44032,0.38808,0.14572,2.09995,2.61242,1.66428,1.50824,0,0.00119893,0.00119893,0.00119893
183,42436.4,1.34154,2.00453,1.0989,1.27362,0,0.40443,0.46564,0.4071,0.18425,0.4283,0.44889,0.38705,0.14615,2.10012,2.61267,1.66429,1.50832,0,0.00117868,0.00117868,0.00117868
184,42659.1,1.33443,2.00036,1.09056,1.27505,0,0.40572,0.45744,0.40878,0.18448,0.43191,0.44966,0.38945,0.14671,2.09961,2.61257,1.66482,1.50808,0,0.00115949,0.00115949,0.00115949
185,42865.5,1.33834,2.00861,1.09155,1.27401,0,0.41478,0.43771,0.40743,0.18451,0.43155,0.4492,0.38839,0.14662,2.10036,2.61334,1.66513,1.50852,0,0.00114138,0.00114138,0.00114138
