epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,12146.1,1.34973,2.08427,1.1734,1.16643,0,0.45437,0.5048,0.454,0.21392,0.35356,0.46732,0.38025,0.14691,1.96144,2.52605,1.47769,1.2948,0,0.000352037,0.000352037,0.000352037
122,12245.5,1.34499,2.08541,1.17074,1.15881,0,0.44875,0.50252,0.45022,0.21291,0.35868,0.45561,0.3723,0.14561,1.96338,2.52934,1.47822,1.2945,0,0.000344661,0.000344661,0.000344661
123,12345.6,1.34348,2.09837,1.16224,1.15839,0,0.45179,0.489,0.44912,0.21092,0.35467,0.48763,0.37276,0.14392,1.96216,2.53207,1.47659,1.29165,0,0.000337325,0.000337325,0.000337325
124,12445.1,1.34431,2.09934,1.16251,1.16755,0,0.45991,0.4841,0.44513,0.21103,0.37588,0.47231,0.37673,0.14323,1.96294,2.52912,1.47576,1.29473,0,0.00033003,0.00033003,0.00033003
125,12544.8,1.34038,2.08252,1.15745,1.1637,0,0.45297,0.49221,0.44835,0.21073,0.34792,0.48088,0.36771,0.14316,1.96613,2.52663,1.47306,1.29412,0,0.000322778,0.000322778,0.000322778
126,12644.3,1.34549,2.09314,1.16522,1.16098,0,0.44432,0.46992,0.44861,0.21121,0.31591,0.48633,0.36625,0.14425,1.96585,2.52606,1.47453,1.29564,0,0.000315572,0.000315572,0.000315572
127,12744.2,1.33331,2.07575,1.15181,1.15797,0,0.43316,0.47566,0.44549,0.21065,0.32602,0.45162,0.36354,0.1447,1.96343,2.53022,1.47225,1.29319,0,0.000308412,0.000308412,0.000308412
128,12843.1,1.342,2.08803,1.15789,1.15902,0,0.42807,0.47797,0.44525,0.20987,0.32161,0.46713,0.36243,0.14348,1.96272,2.53033,1.47053,1.29261,0,0.0003013,0.0003013,0.0003013
129,12943.1,1.33832,2.08214,1.16112,1.16113,0,0.43332,0.492,0.44749,0.20955,0.3339,0.43647,0.35823,0.14306,1.96416,2.53616,1.46901,1.29356,0,0.000294239,0.000294239,0.000294239
130,13042.4,1.33244,2.07139,1.14396,1.15866,0,0.43922,0.50274,0.44222,0.21147,0.36488,0.42949,0.36391,0.14491,1.96526,2.54005,1.47334,1.29345,0,0.00028723,0.00028723,0.00028723
131,13142,1.34405,2.06175,1.14507,1.15755,0,0.42729,0.4969,0.44302,0.21067,0.3374,0.43423,0.35757,0.14482,1.96377,2.54158,1.47342,1.29161,0,0.000280275,0.000280275,0.000280275
132,13241.2,1.34166,2.08303,1.15146,1.1585,0,0.42126,0.50198,0.44461,0.21044,0.32831,0.4405,0.35754,0.14508,1.9627,2.54562,1.47136,1.2925,0,0.000273375,0.000273375,0.000273375
133,13340.8,1.33368,2.08563,1.15475,1.1581,0,0.4418,0.48718,0.44446,0.20977,0.33146,0.43682,0.35972,0.14367,1.95981,2.54644,1.47372,1.29032,0,0.000266532,0.000266532,0.000266532
134,13439.7,1.32924,2.05496,1.13144,1.15531,0,0.43167,0.4811,0.44172,0.20925,0.33566,0.42278,0.36009,0.14435,1.95736,2.54854,1.4714,1.29075,0,0.000259748,0.000259748,0.000259748
135,13539.9,1.32889,2.07665,1.14963,1.16034,0,0.50702,0.45627,0.44374,0.21144,0.36893,0.38921,0.36044,0.14614,1.9571,2.54867,1.47189,1.29215,0,0.000253024,0.000253024,0.000253024
136,13638.7,1.31925,2.06432,1.12959,1.1498,0,0.49144,0.45728,0.44316,0.21137,0.36677,0.38423,0.36278,0.14682,1.95625,2.55205,1.47035,1.291,0,0.000246363,0.000246363,0.000246363
137,13738.6,1.31456,2.04364,1.13617,1.14892,0,0.4746,0.46438,0.44303,0.21126,0.31296,0.44893,0.36118,0.14711,1.95744,2.55175,1.4673,1.29318,0,0.000239766,0.000239766,0.000239766
138,13838.1,1.31016,2.05246,1.11942,1.14918,0,0.46325,0.46522,0.44429,0.21108,0.30763,0.44831,0.36316,0.14774,1.95912,2.55238,1.46344,1.29228,0,0.000233234,0.000233234,0.000233234
139,13938.4,1.32608,2.04713,1.12837,1.15884,0,0.47567,0.46476,0.44724,0.21154,0.35904,0.38306,0.35759,0.14614,1.96201,2.5536,1.4684,1.29648,0,0.000226769,0.000226769,0.000226769
140,14037.7,1.31353,2.04541,1.12284,1.1493,0,0.50527,0.44845,0.4488,0.21161,0.37242,0.39193,0.35484,0.14517,1.96219,2.55466,1.46595,1.29623,0,0.000220372,0.000220372,0.000220372
141,14137.2,1.31278,2.06907,1.12978,1.14761,0,0.46403,0.46635,0.44967,0.21139,0.37446,0.39257,0.35778,0.14562,1.96185,2.55504,1.46845,1.29561,0,0.000214046,0.000214046,0.000214046
142,14236.7,1.31016,2.05237,1.1253,1.14919,0,0.44654,0.47374,0.44683,0.21154,0.35454,0.40619,0.35538,0.14538,1.96219,2.55653,1.46956,1.29563,0,0.000207792,0.000207792,0.000207792
143,14336.3,1.30345,2.04272,1.11761,1.14659,0,0.44125,0.47174,0.44583,0.21209,0.35839,0.40048,0.35616,0.14523,1.9642,2.55927,1.47112,1.29593,0,0.000201611,0.000201611,0.000201611
144,14435.8,1.32705,2.05315,1.13039,1.154,0,0.44179,0.47288,0.44367,0.21105,0.35438,0.40311,0.35569,0.14452,1.96641,2.5572,1.47109,1.29499,0,0.000195505,0.000195505,0.000195505
145,14535.2,1.30835,2.05372,1.11656,1.14981,0,0.45779,0.46797,0.44618,0.21145,0.36095,0.39593,0.35782,0.14533,1.965,2.55796,1.47163,1.29338,0,0.000189475,0.000189475,0.000189475
146,14634.9,1.31395,2.04023,1.11354,1.15131,0,0.43063,0.47972,0.44633,0.21133,0.37097,0.39546,0.35629,0.14486,1.96444,2.55882,1.47011,1.2938,0,0.000183523,0.000183523,0.000183523
147,14734.8,1.31321,2.04707,1.11829,1.15326,0,0.4693,0.46564,0.44681,0.21101,0.38048,0.39024,0.35542,0.14495,1.96383,2.55857,1.46816,1.29325,0,0.000177651,0.000177651,0.000177651
148,14834.7,1.32114,2.04888,1.11347,1.14852,0,0.46543,0.46794,0.44417,0.21102,0.37893,0.38917,0.35464,0.14582,1.96449,2.56208,1.46548,1.29412,0,0.000171859,0.000171859,0.000171859
149,14933.9,1.30516,2.03903,1.10961,1.14979,0,0.4368,0.47537,0.44224,0.21084,0.371,0.38216,0.35757,0.1449,1.96705,2.56186,1.46557,1.29619,0,0.000166149,0.000166149,0.000166149
150,15034.2,1.30168,2.03639,1.10804,1.14506,0,0.41375,0.48745,0.44339,0.21033,0.31045,0.4733,0.3601,0.14553,1.96699,2.56149,1.46618,1.29676,0,0.000160523,0.000160523,0.000160523
151,15133.7,1.31206,2.06055,1.1119,1.15602,0,0.41229,0.4833,0.44375,0.21067,0.38209,0.38772,0.36029,0.14521,1.96738,2.56157,1.46578,1.2974,0,0.000154982,0.000154982,0.000154982
152,15234.3,1.29415,2.05012,1.10562,1.14165,0,0.39898,0.48786,0.44498,0.21122,0.31011,0.46109,0.36397,0.14648,1.96913,2.56211,1.46549,1.29709,0,0.000149527,0.000149527,0.000149527
153,15333.4,1.31294,2.03157,1.1021,1.14796,0,0.41141,0.48387,0.44482,0.2107,0.35624,0.41044,0.3658,0.14629,1.96988,2.56256,1.46668,1.29679,0,0.000144161,0.000144161,0.000144161
154,15434.3,1.30706,2.03825,1.10499,1.15084,0,0.41477,0.48438,0.4465,0.21154,0.3466,0.4022,0.36134,0.14518,1.96845,2.56208,1.46588,1.29865,0,0.000138883,0.000138883,0.000138883
155,15532.9,1.29523,2.02196,1.09993,1.14403,0,0.42223,0.48111,0.44722,0.21131,0.36197,0.3953,0.36133,0.14545,1.96894,2.56473,1.46781,1.29924,0,0.000133695,0.000133695,0.000133695
156,15633.5,1.29643,2.02949,1.09503,1.14607,0,0.43423,0.47345,0.44665,0.2104,0.36305,0.39301,0.35939,0.14504,1.97058,2.56561,1.46726,1.29988,0,0.000128599,0.000128599,0.000128599
157,15731.9,1.29844,2.01383,1.09941,1.14328,0,0.49166,0.45038,0.44612,0.21072,0.36856,0.3924,0.35906,0.14449,1.97062,2.56734,1.46933,1.30033,0,0.000123596,0.000123596,0.000123596
158,15831.7,1.29443,2.02596,1.09704,1.14081,0,0.45324,0.46915,0.44786,0.21062,0.31418,0.47175,0.36225,0.14494,1.9713,2.56776,1.46869,1.30115,0,0.000118687,0.000118687,0.000118687
159,15953.8,1.2963,2.02669,1.09658,1.13906,0,0.46681,0.45911,0.4467,0.21045,0.36624,0.39072,0.36059,0.14443,1.97136,2.56681,1.46945,1.30294,0,0.000113873,0.000113873,0.000113873
160,16053,1.28643,2.01272,1.09596,1.14097,0,0.47246,0.45851,0.44707,0.21029,0.39291,0.38736,0.35974,0.1441,1.97054,2.56611,1.46934,1.30191,0,0.000109156,0.000109156,0.000109156
161,16152.9,1.29182,2.02973,1.09763,1.14435,0,0.48092,0.45077,0.44804,0.21055,0.39601,0.38982,0.36143,0.14473,1.971,2.56683,1.4704,1.30301,0,0.000104537,0.000104537,0.000104537
162,16252,1.29072,2.01103,1.09011,1.1365,0,0.48239,0.44878,0.44798,0.20946,0.30897,0.47301,0.35502,0.143,1.97237,2.56929,1.46937,1.30368,0,0.000100016,0.000100016,0.000100016
163,16351.7,1.28377,2.02037,1.08724,1.12939,0,0.48344,0.44667,0.44684,0.20937,0.35524,0.39986,0.34993,0.14206,1.97399,2.57169,1.47051,1.30506,0,9.55951e-05,9.55951e-05,9.55951e-05
164,16451,1.29038,2.03109,1.08605,1.1396,0,0.48394,0.44529,0.44575,0.20973,0.35795,0.39801,0.34976,0.14196,1.97426,2.5721,1.47026,1.30464,0,9.12754e-05,9.12754e-05,9.12754e-05
165,16551.3,1.29007,2.02341,1.08475,1.13627,0,0.48892,0.44545,0.44741,0.21019,0.35517,0.39954,0.34909,0.14214,1.9756,2.57304,1.46824,1.30566,0,8.70577e-05,8.70577e-05,8.70577e-05
166,16651,1.29471,2.01226,1.0974,1.13825,0,0.49062,0.44592,0.44752,0.21004,0.354,0.39982,0.34944,0.14167,1.97732,2.5735,1.4696,1.30559,0,8.29431e-05,8.29431e-05,8.29431e-05
167,16751.2,1.28825,2.01876,1.0875,1.14319,0,0.49629,0.44467,0.45041,0.21054,0.36551,0.40529,0.35529,0.14229,1.97739,2.57447,1.47093,1.30674,0,7.89327e-05,7.89327e-05,7.89327e-05
168,16850.9,1.29788,2.03003,1.0949,1.13989,0,0.49838,0.44476,0.44701,0.21021,0.36059,0.40777,0.3551,0.14285,1.9777,2.57468,1.47119,1.30666,0,7.50274e-05,7.50274e-05,7.50274e-05
